game_id,date,home,away,play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home_time_out_remaining,away_time_out_remaining,home_favored_by,shot_x,shot_y,shot_team,shot_outcome,shooter,assist,three_pt,free_throw,possession_before,possession_after
401087988,2019-01-05,UL Monroe,Arkansas State,1,1,20:00:00,2400,2400,PLAY,0,0,0,0,0.7690993590789791,0.5,4,4,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arkansas State
401087988,2019-01-05,UL Monroe,Arkansas State,2,1,19:38:00,2378,2378,Marquis Eaton missed Jumper.,0,0,0,22,0.7686265433085248,0.5,4,4,7.5,NA,NA,Arkansas State,missed,Marquis Eaton,NA,FALSE,FALSE,Arkansas State,UL Monroe
401087988,2019-01-05,UL Monroe,Arkansas State,3,1,19:38:00,2378,2378,Michael Ertel Defensive Rebound.,0,0,0,0,0.7686265433085248,0.5,4,4,7.5,NA,NA,NA,NA,NA,NA,NA,NA,Arkansas State,UL Monroe
401087988,2019-01-05,UL Monroe,Arkansas State,4,1,19:14:00,2354,2354,Travis Munnings missed Three Point Jumper.,0,0,0,24,0.7680955711953682,0.5,4,4,7.5,NA,NA,UL Monroe,missed,Travis Munnings,NA,TRUE,FALSE,UL Monroe,Arkansas State
401087988,2019-01-05,UL Monroe,Arkansas State,5,1,19:14:00,2354,2354,Ty Cockfield Defensive Rebound.,0,0,0,0,0.7680955711953682,0.5,4,4,7.5,NA,NA,NA,NA,NA,NA,NA,NA,UL Monroe,Arkansas State
401087988,2019-01-05,UL Monroe,Arkansas State,6,1,18:54:00,2334,2334,Grantham Gillard missed Layup.,0,0,0,20,0.7676405986229858,0.5,4,4,7.5,NA,NA,Arkansas State,missed,Grantham Gillard,NA,FALSE,FALSE,Arkansas State,UL Monroe
401087988,2019-01-05,UL Monroe,Arkansas State,7,1,18:54:00,2334,2334,Travis Munnings Defensive Rebound.,0,0,0,0,0.7676405986229858,0.5,4,4,7.5,NA,NA,NA,NA,NA,NA,NA,NA,Arkansas State,UL Monroe
401087988,2019-01-05,UL Monroe,Arkansas State,8,1,18:40:00,2320,2320,JD Williams missed Three Point Jumper.,0,0,0,14,0.767315166482203,0.5,4,4,7.5,NA,NA,UL Monroe,missed,JD Williams,NA,TRUE,FALSE,UL Monroe,UL Monroe
401087988,2019-01-05,UL Monroe,Arkansas State,9,1,18:40:00,2320,2320,Travis Munnings Offensive Rebound.,0,0,0,0,0.767315166482203,0.5,4,4,7.5,NA,NA,NA,NA,NA,NA,NA,NA,UL Monroe,UL Monroe
401087988,2019-01-05,UL Monroe,Arkansas State,10,1,18:33:00,2313,2313,UL Monroe  Timeout,0,0,0,7,0.7671502614366612,0.5,3,4,7.5,NA,NA,NA,NA,NA,NA,NA,NA,UL Monroe,UL Monroe
401087988,2019-01-05,UL Monroe,Arkansas State,11,1,18:30:00,2310,2310,Travis Munnings made Three Point Jumper. Assisted by Michael Ertel.,3,0,3,3,0.8128242822483105,0.5687065592332494,3,4,7.5,NA,NA,UL Monroe,made,Travis Munnings,Michael Ertel,TRUE,FALSE,UL Monroe,Arkansas State
401087988,2019-01-05,UL Monroe,Arkansas State,12,1,18:15:00,2295,2295,Malik Brevard Turnover.,3,0,3,15,0.8128244951937234,0.5692004269661427,3,4,7.5,NA,NA,NA,NA,NA,NA,NA,NA,Arkansas State,UL Monroe
401087988,2019-01-05,UL Monroe,Arkansas State,13,1,18:09:00,2289,2289,Foul on Marquis Eaton.,3,0,3,6,0.8128236201848527,0.5693988998708198,3,4,7.5,NA,NA,NA,NA,NA,NA,NA,NA,UL Monroe,UL Monroe
401087988,2019-01-05,UL Monroe,Arkansas State,14,1,17:57:00,2277,2277,Michael Ertel missed Jumper.,3,0,3,12,0.8128201301772512,0.5697973393120882,3,4,7.5,NA,NA,UL Monroe,missed,Michael Ertel,NA,FALSE,FALSE,UL Monroe,UL Monroe
401087988,2019-01-05,UL Monroe,Arkansas State,15,1,17:57:00,2277,2277,Travis Munnings Offensive Rebound.,3,0,3,0,0.8128201301772512,0.5697973393120882,3,4,7.5,NA,NA,NA,NA,NA,NA,NA,NA,UL Monroe,UL Monroe
401087988,2019-01-05,UL Monroe,Arkansas State,16,1,17:53:00,2273,2273,Travis Munnings made Layup.,5,0,5,4,0.8397192443081231,0.6152132933334801,3,4,7.5,NA,NA,UL Monroe,made,Travis Munnings,NA,FALSE,FALSE,UL Monroe,Arkansas State
401087988,2019-01-05,UL Monroe,Arkansas State,17,1,17:35:00,2255,2255,Ty Cockfield missed Three Point Jumper.,5,0,5,18,0.839929712213904,0.6161820417613122,3,4,7.5,NA,NA,NA,missed,Ty Cockfield,NA,TRUE,FALSE,Arkansas State,UL Monroe
401087988,2019-01-05,UL Monroe,Arkansas State,18,1,17:35:00,2255,2255,Andre Washington Defensive Rebound.,5,0,5,0,0.839929712213904,0.6161820417613122,3,4,7.5,NA,NA,NA,NA,NA,NA,NA,NA,UL Monroe,UL Monroe
401087988,2019-01-05,UL Monroe,Arkansas State,19,1,17:14:00,2234,2234,Travis Munnings missed Three Point Jumper.,5,0,5,21,0.8401699877076393,0.6173189047761812,3,4,7.5,NA,NA,UL Monroe,missed,Travis Munnings,NA,TRUE,FALSE,UL Monroe,Arkansas State
401087988,2019-01-05,UL Monroe,Arkansas State,20,1,17:14:00,2234,2234,UL Monroe Deadball Team Rebound.,5,0,5,0,0.8401699877076393,0.6173189047761812,3,4,7.5,NA,NA,NA,NA,NA,NA,NA,NA,UL Monroe,UL Monroe
401087988,2019-01-05,UL Monroe,Arkansas State,21,1,17:11:00,2231,2231,Foul on Grantham Gillard.,5,0,5,3,0.8402038010928684,0.6174818340682185,3,4,7.5,NA,NA,NA,NA,NA,NA,NA,NA,UL Monroe,UL Monroe
401087988,2019-01-05,UL Monroe,Arkansas State,22,1,17:07:00,2227,2227,Daishon Smith missed Three Point Jumper.,5,0,5,4,0.8402486741116344,0.6176992586692867,3,4,7.5,NA,NA,UL Monroe,missed,Daishon Smith,NA,TRUE,FALSE,UL Monroe,UL Monroe
401087988,2019-01-05,UL Monroe,Arkansas State,23,1,17:07:00,2227,2227,Marquis Eaton Block.,5,0,5,0,0.8402486741116344,0.6176992586692867,3,4,7.5,NA,NA,NA,NA,NA,NA,NA,NA,UL Monroe,UL Monroe
401087988,2019-01-05,UL Monroe,Arkansas State,24,1,17:05:00,2225,2225,UL Monroe Offensive Rebound.,5,0,5,2,0.8402710182601811,0.6178080481794679,3,4,7.5,NA,NA,NA,NA,NA,NA,NA,NA,UL Monroe,UL Monroe
401087988,2019-01-05,UL Monroe,Arkansas State,25,1,17:00:00,2220,2220,JD Williams made Three Point Jumper. Assisted by Daishon Smith.,8,0,8,5,0.8753926373339516,0.6835754898637098,3,4,7.5,NA,NA,UL Monroe,made,JD Williams,Daishon Smith,TRUE,FALSE,UL Monroe,Arkansas State
401087988,2019-01-05,UL Monroe,Arkansas State,26,1,16:32:00,2192,2192,Grantham Gillard missed Three Point Jumper.,8,0,8,28,0.8760623353177188,0.6858150244959789,3,4,7.5,NA,NA,Arkansas State,missed,Grantham Gillard,NA,TRUE,FALSE,Arkansas State,Arkansas State
401087988,2019-01-05,UL Monroe,Arkansas State,27,1,16:32:00,2192,2192,Malik Brevard Offensive Rebound.,8,0,8,0,0.8760623353177188,0.6858150244959789,3,4,7.5,NA,NA,NA,NA,NA,NA,NA,NA,Arkansas State,Arkansas State
401087988,2019-01-05,UL Monroe,Arkansas State,28,1,16:29:00,2189,2189,Malik Brevard missed Layup.,8,0,8,3,0.8761334086724726,0.6860553069670133,3,4,7.5,NA,NA,Arkansas State,missed,Malik Brevard,NA,FALSE,FALSE,Arkansas State,UL Monroe
