player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
M. Van Scyoc,F,17,3,8,1,5,2,3,0,1,1,0,0,0,0,2,9,TRUE,2016-11-27,Quinnipiac,N
T.J. Bell,C,28,6,9,0,0,2,2,1,5,6,0,1,0,0,3,14,TRUE,2016-11-27,Quinnipiac,N
B. Scott,G,34,8,17,3,6,5,6,0,5,5,4,0,0,1,3,24,TRUE,2016-11-27,Quinnipiac,N
L. Paige,G,18,1,4,0,2,2,2,0,1,1,1,0,0,4,3,4,TRUE,2016-11-27,Quinnipiac,N
E. Clemons,G,34,5,10,0,1,0,0,1,3,4,7,5,0,1,2,10,TRUE,2016-11-27,Quinnipiac,N
N. Bunschoten,F,9,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,FALSE,2016-11-27,Quinnipiac,N
B. Kessinger,C,15,3,4,0,0,0,0,1,3,4,0,0,0,1,1,6,FALSE,2016-11-27,Quinnipiac,N
E. Rickman,C,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,2016-11-27,Quinnipiac,N
B. Murphy,C,10,0,0,0,0,0,1,2,3,5,0,0,0,1,3,0,FALSE,2016-11-27,Quinnipiac,N
D. Franklin,G,19,3,6,1,4,0,2,0,2,2,1,1,0,0,0,7,FALSE,2016-11-27,Quinnipiac,N
J. Barnes,G,14,1,3,1,3,0,0,0,0,0,0,0,0,1,1,3,FALSE,2016-11-27,Quinnipiac,N
TEAM,NA,NA,30,65,6,23,11,16,7,25,32,13,7,0,9,19,77,FALSE,2016-11-27,Quinnipiac,N
