player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
Z. Smith,F,30,4,4,1,1,1,4,1,2,3,2,0,1,2,2,10,TRUE,2015-02-10,Kansas,H
N. Odiase,C,27,5,9,0,0,3,7,4,4,8,0,0,0,0,1,13,TRUE,2015-02-10,Kansas,H
D. Williams,G,28,4,10,2,5,1,2,3,2,5,1,1,0,3,1,11,TRUE,2015-02-10,Kansas,H
T. Gotcher,G,25,1,6,0,3,0,0,0,0,0,1,0,2,1,4,2,TRUE,2015-02-10,Kansas,H
R. Turner,G,26,1,8,1,5,1,2,1,2,3,0,0,0,2,0,4,TRUE,2015-02-10,Kansas,H
I. Manderson,F,13,0,3,0,0,2,2,0,1,1,0,1,0,1,2,2,FALSE,2015-02-10,Kansas,H
C. Lammert,F,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,2015-02-10,Kansas,H
A. Ross,F,9,0,6,0,1,0,0,1,1,2,0,0,0,0,0,0,FALSE,2015-02-10,Kansas,H
A. Foster,F,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2015-02-10,Kansas,H
L. Adams,G,5,0,1,0,0,2,3,2,1,3,0,0,0,0,0,2,FALSE,2015-02-10,Kansas,H
K. Evans,G,26,3,7,0,3,1,2,2,1,3,1,0,1,1,1,7,FALSE,2015-02-10,Kansas,H
TEAM,NA,NA,18,54,4,18,11,22,14,15,29,6,2,4,10,11,51,FALSE,2015-02-10,Kansas,H
