player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
L. Gerring,F,23,1,4,0,0,2,3,0,2,2,3,2,0,0,4,4,TRUE,2014-12-31,Southern Illinois,A
C. Boone,F,19,3,3,0,0,2,2,3,5,8,0,0,0,6,5,8,TRUE,2014-12-31,Southern Illinois,A
T. McCullough,C,25,3,6,0,0,1,2,3,1,4,0,0,3,1,4,7,TRUE,2014-12-31,Southern Illinois,A
D. Williams,G,27,4,5,2,3,0,0,0,4,4,2,1,0,2,2,10,TRUE,2014-12-31,Southern Illinois,A
M. Marshall,G,40,4,12,2,7,2,3,0,2,2,1,1,0,2,0,12,TRUE,2014-12-31,Southern Illinois,A
G. Thurman,F,15,1,5,0,0,0,0,0,1,1,0,0,0,2,4,2,FALSE,2014-12-31,Southern Illinois,A
C. Kirk,F,15,1,2,0,0,1,2,3,0,3,0,1,0,0,3,3,FALSE,2014-12-31,Southern Illinois,A
C. Kendrix,F,14,1,2,1,1,2,2,0,1,1,0,1,0,1,2,5,FALSE,2014-12-31,Southern Illinois,A
A. Ruder,G,22,1,8,0,5,0,0,0,1,1,1,0,0,0,1,2,FALSE,2014-12-31,Southern Illinois,A
S. Roundtree,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2014-12-31,Southern Illinois,A
TEAM,NA,NA,19,47,5,16,10,14,10,21,31,7,6,3,14,25,53,FALSE,2014-12-31,Southern Illinois,A
