player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
S. Taylor Jr.,F,31,5,9,0,2,2,2,2,10,12,1,1,1,4,2,12,TRUE,2017-01-07,Miami OH,H
L. Knapke,C,19,2,3,0,0,2,2,3,2,5,1,0,1,1,2,6,TRUE,2017-01-07,Miami OH,H
J. Sanford,G,30,8,13,1,2,5,6,1,0,1,4,1,1,1,4,22,TRUE,2017-01-07,Miami OH,H
J. Williams,G,32,7,11,4,7,7,8,1,0,1,4,1,0,2,1,25,TRUE,2017-01-07,Miami OH,H
J. Lauf,G,31,2,4,1,2,4,5,2,4,6,3,2,0,0,1,9,TRUE,2017-01-07,Miami OH,H
T. Adway,F,8,0,0,0,0,0,0,0,4,4,0,0,0,1,0,0,FALSE,2017-01-07,Miami OH,H
N. Navigato,F,31,6,11,5,9,0,0,0,2,2,3,1,0,1,3,17,FALSE,2017-01-07,Miami OH,H
L. Antunez,G,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,FALSE,2017-01-07,Miami OH,H
J. Roberts,G,17,0,1,0,1,0,0,0,1,1,5,0,0,2,1,0,FALSE,2017-01-07,Miami OH,H
TEAM,NA,NA,30,53,11,24,20,23,9,25,34,21,6,3,13,14,91,FALSE,2017-01-07,Miami OH,H
