date,game_id,home,away
2011-11-16,313200005,UAB,Creighton
2011-11-16,313200006,South Alabama,Mobile
2011-11-16,313200008,Arkansas,Oakland
2011-11-16,313200013,Cal Poly,CSU Bakersfield
2011-11-16,313200042,Hartford,Mt. St. Mary's
2011-11-16,313200052,Florida State,Stetson
2011-11-16,313200061,Georgia,South Dakota State
2011-11-16,313200068,Boise State,Utah
2011-11-16,313200071,Bradley,SE Missouri St
2011-11-16,313200087,Notre Dame,Sam Houston State
2011-11-16,313200140,UMKC,Omaha
2011-11-16,313200152,NC State,Princeton
2011-11-16,313200154,Wake Forest,Georgia Southern
2011-11-16,313200197,Oklahoma State,UTSA
2011-11-16,313200198,Oral Roberts,Arkansas-Pine Bluff
2011-11-16,313200213,Penn State,LIU Brooklyn
2011-11-16,313200221,Pittsburgh,Long Beach State
2011-11-16,313200275,Wisconsin,Colgate
2011-11-16,313200295,Old Dominion,Howard
2011-11-16,313200301,San Diego,San Diego Christian
2011-11-16,313200322,Lafayette,St. Francis (BKN)
2011-11-16,313200339,Evansville,Indiana
2011-11-16,313202197,Eastern Illinois,Loyola Chicago
2011-11-16,313202241,Gardner-Webb,Lees McRae
2011-11-16,313202427,UNC Asheville,Mars Hill
2011-11-16,313202539,San Francisco,San José St
2011-11-16,313202542,Savannah St,Jacksonville
2011-11-16,313202633,Tennessee,UL Monroe
2011-11-16,313202641,Texas Tech,North Texas
2011-11-16,313202750,Wright State,Jackson State
2011-11-16,313203084,Utah Valley,Grambling
