player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
W. Smith,F,27,3,11,0,1,0,0,2,6,8,0,2,0,2,5,6,TRUE,2014-01-02,Loyola MD,A
J. Loupos,F,34,3,4,0,0,1,2,1,4,5,0,0,0,0,2,7,TRUE,2014-01-02,Loyola MD,A
K. Knorr,G,26,1,7,0,2,0,0,2,3,5,1,2,0,0,2,2,TRUE,2014-01-02,Loyola MD,A
E. McLaurin,G,35,0,1,0,0,4,6,1,1,2,5,1,0,7,4,4,TRUE,2014-01-02,Loyola MD,A
B. Venturini,G,29,5,12,0,4,1,1,0,3,3,1,3,0,3,3,11,TRUE,2014-01-02,Loyola MD,A
M. Brown,F,14,1,1,0,0,2,2,0,1,1,1,0,0,1,3,4,FALSE,2014-01-02,Loyola MD,A
W. Kelly,C,14,1,3,0,0,0,4,2,0,2,1,0,1,4,4,2,FALSE,2014-01-02,Loyola MD,A
P. Andrus,G,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2014-01-02,Loyola MD,A
Z. Fong,G,18,2,8,2,7,0,0,0,3,3,2,0,0,2,1,6,FALSE,2014-01-02,Loyola MD,A
T. Wynn,G,21,5,8,1,2,4,5,1,2,3,0,0,0,1,3,15,FALSE,2014-01-02,Loyola MD,A
K. Alter,G,6,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,FALSE,2014-01-02,Loyola MD,A
TEAM,NA,NA,21,56,3,16,12,20,13,26,39,12,8,1,23,28,57,FALSE,2014-01-02,Loyola MD,A
