player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
M. Dentlinger,F,31,6,8,0,0,0,0,2,3,5,2,0,3,4,4,12,TRUE,2020-01-29,Oral Roberts,A
D. Wilson,F,23,5,8,0,0,4,7,2,3,5,3,1,1,2,4,14,TRUE,2020-01-29,Oral Roberts,A
N. Freidel,G,37,8,14,4,8,2,2,1,6,7,6,2,1,2,1,22,TRUE,2020-01-29,Oral Roberts,A
A. Arians,G,34,1,4,0,1,0,0,0,5,5,1,1,0,3,1,2,TRUE,2020-01-29,Oral Roberts,A
D. Wingett,G,30,3,7,2,5,0,0,1,6,7,1,0,0,1,1,8,TRUE,2020-01-29,Oral Roberts,A
A. Dillon,F,8,2,4,0,1,0,0,2,0,2,1,0,0,0,0,4,FALSE,2020-01-29,Oral Roberts,A
B. Scheierman,G,16,4,7,1,3,0,0,0,5,5,2,0,0,1,3,9,FALSE,2020-01-29,Oral Roberts,A
B. Key,G,15,2,4,1,2,0,1,0,0,0,1,1,0,1,2,5,FALSE,2020-01-29,Oral Roberts,A
M. Mims,G,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,FALSE,2020-01-29,Oral Roberts,A
TEAM,NA,NA,31,56,8,20,6,10,9,30,39,17,5,5,15,17,76,FALSE,2020-01-29,Oral Roberts,A
