player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Bolomboy,F,35,3,8,0,1,1,3,4,8,12,2,1,0,1,3,7,TRUE,2014-12-01,Oral Roberts,H
K. Hill,F,33,1,3,1,2,2,2,2,6,8,2,1,0,3,3,5,TRUE,2014-12-01,Oral Roberts,H
R. Gittens,G,36,5,8,4,4,2,2,1,1,2,4,1,0,1,2,16,TRUE,2014-12-01,Oral Roberts,H
J. Senglin,G,34,2,8,2,6,3,4,1,2,3,2,0,0,3,4,9,TRUE,2014-12-01,Oral Roberts,H
C. Golden,G,27,5,12,2,8,3,6,0,2,2,1,1,0,0,4,15,TRUE,2014-12-01,Oral Roberts,H
J. Johnson-Coston,F,9,2,4,0,0,1,1,0,3,3,0,0,0,0,0,5,FALSE,2014-12-01,Oral Roberts,H
J. Hajek,C,9,0,0,0,0,2,2,0,1,1,0,0,0,0,2,2,FALSE,2014-12-01,Oral Roberts,H
R. Richardson,G,4,1,3,1,2,0,0,0,1,1,0,0,0,0,1,3,FALSE,2014-12-01,Oral Roberts,H
H. Hunter,G,13,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,FALSE,2014-12-01,Oral Roberts,H
TEAM,NA,NA,19,47,10,24,14,20,9,24,33,12,4,0,9,19,62,FALSE,2014-12-01,Oral Roberts,H
