player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
M. Orman,F,24,0,1,0,1,4,6,2,2,4,1,0,1,4,3,4,TRUE,2006-01-30,Loyola MD,H
S. McNamara,F,19,2,4,0,0,1,6,1,4,5,0,0,0,2,3,5,TRUE,2006-01-30,Loyola MD,H
C. HoodC,F,33,5,7,2,4,2,2,0,2,2,2,0,2,1,2,14,TRUE,2006-01-30,Loyola MD,H
W. WhittingtonW,F,31,6,11,5,9,5,6,0,1,1,3,1,0,1,0,22,TRUE,2006-01-30,Loyola MD,H
K. GregoryK,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,2006-01-30,Loyola MD,H
B. FarmerB,F,16,2,3,2,2,3,4,0,2,2,0,0,0,1,1,9,FALSE,2006-01-30,Loyola MD,H
R. StilphenR,C,26,3,5,0,0,5,8,1,6,7,0,0,0,3,4,11,FALSE,2006-01-30,Loyola MD,H
J. SmithJ,C,5,3,3,0,0,0,0,0,1,1,1,0,0,0,4,6,FALSE,2006-01-30,Loyola MD,H
J. Jordan,G,40,4,9,2,4,3,4,0,5,5,11,5,0,4,2,13,FALSE,2006-01-30,Loyola MD,H
G. Carter,G,5,1,1,0,0,0,0,0,2,2,0,0,0,0,0,2,FALSE,2006-01-30,Loyola MD,H
TEAM,NA,NA,26,44,11,20,23,36,4,26,30,18,6,3,16,19,86,FALSE,2006-01-30,Loyola MD,H
