player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
A. Pankey,F,14,4,6,0,0,2,3,3,2,5,0,0,2,1,4,10,TRUE,2014-01-09,Quinnipiac,A
R. Brown,F,28,2,11,0,0,3,5,5,0,5,1,1,4,1,2,7,TRUE,2014-01-09,Quinnipiac,A
G. Beamon,G,5,0,2,0,1,0,0,0,3,3,0,0,0,0,1,0,TRUE,2014-01-09,Quinnipiac,A
M. Alvarado,G,35,8,20,0,2,7,17,3,7,10,3,1,0,1,2,23,TRUE,2014-01-09,Quinnipiac,A
R. Stores,G,27,3,5,0,1,1,1,1,4,5,0,0,0,1,5,7,TRUE,2014-01-09,Quinnipiac,A
S. Richards,F,14,4,5,3,4,0,0,0,1,1,0,1,0,0,4,11,FALSE,2014-01-09,Quinnipiac,A
E. Andujar,F,24,3,8,0,0,0,0,2,2,4,0,0,0,1,5,6,FALSE,2014-01-09,Quinnipiac,A
C. Allen Jr,C,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,FALSE,2014-01-09,Quinnipiac,A
D. Kates,G,13,1,7,1,5,0,0,1,0,1,1,0,0,0,0,3,FALSE,2014-01-09,Quinnipiac,A
T. Wilson,G,20,1,1,0,0,0,0,1,1,2,1,0,0,1,3,2,FALSE,2014-01-09,Quinnipiac,A
R. Williams,G,15,3,4,0,1,1,2,3,2,5,0,0,0,1,4,7,FALSE,2014-01-09,Quinnipiac,A
TEAM,NA,NA,29,69,4,14,14,28,22,22,44,6,3,6,7,32,76,FALSE,2014-01-09,Quinnipiac,A
