game_id,away,home,away_rank,home_rank,away_score,home_score
401175037,UT Martin,Western Illinois,NA,NA,98,91
401166424,Eastern Washington,Saint Louis,NA,NA,60,82
401172569,Ball State,UIC,NA,NA,67,48
401173040,Paul Quinn,Nicholls,NA,NA,66,81
401173215,Grambling,SE Louisiana,NA,NA,81,70
401173513,UMKC,Drake,NA,NA,58,76
401173619,CSU Bakersfield,Northern Iowa,NA,NA,55,67
401166064,Drexel,Rutgers,NA,NA,57,62
401171585,CSU Fullerton,Wyoming,NA,NA,60,53
401172510,Green Bay,New Mexico,NA,NA,78,93
401169612,Oklahoma State,Charleston,NA,NA,73,54
401166425,Southern Utah,BYU,NA,NA,63,68
401166062,Purdue,Marquette,NA,NA,55,65
401166063,Providence,Northwestern,NA,NA,63,72
401173657,Omaha,Colorado State,NA,NA,65,80
401168614,Florida International,NC State,NA,NA,77,86
401173656,Grand Canyon,San Diego State,NA,NA,61,86
401166067,Michigan State,Seton Hall,3,12,76,73
401169825,Towson,Florida,NA,15,60,66
401171610,Long Beach State,Saint Mary's,NA,18,63,81
401170571,San José St,Arizona,NA,19,39,87
401171630,UC Davis,Idaho,NA,NA,65,64
401171488,St. Francis (BKN),Longwood,NA,NA,77,86
401166066,Penn State,Georgetown,NA,NA,81,66
401175038,Morehead State,Presbyterian,NA,NA,77,55
401172081,Siena,Harvard,NA,NA,56,59
401172571,Michigan Dearborn,Eastern Michigan,NA,NA,59,72
401173535,IU-Kokomo,Evansville,NA,NA,71,89
401169824,UL Monroe,Mississippi State,NA,NA,45,62
401169826,Vanderbilt,Richmond,NA,NA,92,93
401169974,Alabama A&M,Cincinnati,NA,NA,53,85
401170358,Southern Miss,North Florida,NA,NA,63,66
401171549,Winthrop,East Tennessee State,NA,NA,58,61
401174709,Southwest Baptist,Little Rock,NA,NA,59,77
401184898,Newport News Apprentice,Norfolk State,NA,NA,54,113
401174708,VMI,Arkansas State,NA,NA,56,71
401166426,Montana-Western,Idaho State,NA,NA,48,80
401175741,Southern,New Mexico State,NA,NA,63,79
401166427,San Diego,Weber State,NA,NA,71,56
401170572,Central Connecticut,Arizona State,NA,NA,49,90
401175211,Pacific Union,Pacific,NA,NA,86,48
401168183,Georgia State,Duke,NA,2,63,74
401169615,Monmouth,Kansas,NA,5,57,112
401168185,Gardner-Webb,North Carolina,NA,6,61,77
401169828,Gonzaga,Texas A&M,8,NA,79,49
401173658,North Carolina A&T,Utah State,NA,17,54,81
401169790,Missouri State,Xavier,NA,21,56,59
401169827,CSU Northridge,Auburn,NA,22,70,116
401169614,Texas State,Baylor,NA,24,63,72
401172572,Fairmont State,Bowling Green,NA,NA,66,88
401175433,Idaho,VMI,NA,NA,68,67
401175929,Life Pacific,CSU Bakersfield,NA,NA,51,91
401175753,Howard,Robert Morris,NA,NA,65,85
401172313,Merrimack,Dartmouth,NA,NA,46,55
401175791,Montana State,Appalachian State,NA,NA,59,56
401171868,New York Institute of Technology,Hofstra,NA,NA,69,111
401174936,North Dakota State,UT Rio Grande Valley,NA,NA,76,70
401175673,Trinity Baptist,Bethune-Cookman,NA,NA,42,100
401174710,Tennessee Tech,UNC Greensboro,NA,NA,30,64
401172573,North Carolina Central,Akron,NA,NA,47,57
401172575,Coppin State,Northern Illinois,NA,NA,69,81
401171489,Randolph College,Longwood,NA,NA,53,78
401171536,Radford,Georgia Southern,NA,NA,73,76
401168184,Western Carolina,Florida State,NA,NA,74,79
401168186,Marshall,Notre Dame,NA,NA,64,74
401169830,Delaware State,Georgia,NA,NA,66,100
401169831,Western Michigan,Ole Miss,NA,NA,58,85
401169832,Cleveland State,South Carolina,NA,NA,63,90
401170121,Lipscomb,Duquesne,NA,NA,36,58
401176093,Lyndon State College,Bryant,NA,NA,67,116
401166069,Elon,Michigan,NA,NA,50,70
401168187,West Virginia,Pittsburgh,NA,NA,68,53
401170360,Jacksonville,UMass Lowell,NA,NA,80,78
401171445,Hampton,William & Mary W&M,NA,NA,65,78
401174064,Western Kentucky,Eastern Kentucky,NA,NA,79,71
401174711,South Alabama,Chattanooga,NA,NA,72,90
401175567,South Wesleyan,Furman,NA,NA,61,83
401169829,Alabama,Rhode Island,NA,NA,79,93
401170359,Florida Gulf Coast,Mercer,NA,NA,68,84
401166070,Oral Roberts,Iowa,NA,NA,74,87
401170790,SAGU American Indian College,Northern Arizona,NA,NA,32,105
401172975,Mt. St. Mary's,Lamar,NA,NA,61,76
401174712,Youngstown St,Louisiana,NA,NA,61,73
401175121,UMKC,Milwaukee,NA,NA,52,61
401175535,Utah Valley,UAB,NA,NA,66,55
401169616,Prairie View A&M,Texas,NA,NA,56,70
401176362,Texas Southern,South Dakota,NA,NA,69,88
401170969,Stony Brook,Texas A&M-CC,NA,NA,68,63
401171631,UC Davis,Arkansas State,NA,NA,67,80
401175999,Eastern New Mexico,UTEP,NA,NA,57,71
401171653,UC Irvine,Boise State,NA,NA,69,60
401166068,South Dakota State,Nebraska,NA,NA,73,90
401169446,BYU,Houston,NA,NA,72,71
401170575,Minnesota,Utah,NA,NA,69,73
401170573,California Baptist,California,NA,NA,62,82
401171561,Simpson University,Cal Poly,NA,NA,45,89
401166428,UC Riverside,Sacramento State,NA,NA,49,62
401170574,UNLV,UCLA,NA,NA,54,71
401166429,Portland State,Hawai'i,NA,NA,75,83
401166072,Oakland,Maryland,NA,7,50,80
401168191,Columbia,Virginia,NA,9,42,60
401169779,Ohio,Villanova,NA,10,54,78
401170002,Alcorn State,Memphis,NA,13,56,102
401169833,Washington,Tennessee,20,NA,62,75
401169834,Nicholls,LSU,NA,23,65,75
401170576,San Diego,Colorado,NA,25,53,71
401168615,St. Francis (BKN),NC State,NA,NA,64,95
401172742,Alabama A&M,Miami (OH),NA,NA,63,79
401170128,Central Connecticut,UMass,NA,NA,43,89
401180734,Georgian Court GA,UMBC,NA,NA,48,60
401172416,Old Dominion,Northeastern,NA,NA,76,69
401171016,Campbell,The Citadel,NA,NA,87,73
401168343,Cornell,DePaul,NA,NA,54,75
401166431,Northern Colorado,Northern Iowa,NA,NA,72,77
401170127,Morgan State,George Washington,NA,NA,68,64
401168192,Lehigh,Virginia Tech,NA,NA,53,79
401170364,Dartmouth,Jacksonville,NA,NA,37,57
401170860,Gordon College,Hartford,NA,NA,79,86
401168188,Belmont,Boston College,NA,NA,100,85
401168189,Quinnipiac,Miami,NA,NA,52,80
401166071,Chicago State,Purdue,NA,NA,49,93
401170129,Saint Joseph's,Loyola Chicago,NA,NA,68,85
401170027,Temple,La Salle,NA,NA,70,65
401170032,Northwestern State,Tulane,NA,NA,52,79
401172577,Sam Houston State,Central Michigan,NA,NA,77,84
401175039,SIU-Edwardsville,Incarnate Word,NA,NA,57,55
401172578,Robert Morris,Toledo,NA,NA,56,70
401170363,Wagner,NJIT,NA,NA,69,88
401168425,Saint Peter's,Providence,NA,NA,47,68
401170752,Harvard,Buffalo,NA,NA,76,88
401176776,Western Colorado,Denver,NA,NA,55,72
401170041,Austin Peay,Tulsa,NA,NA,65,72
401170057,UT Martin,Wichita State,NA,NA,62,103
401175040,Appalachian State,Tennessee Tech,NA,NA,69,47
401170835,Sacred Heart,Binghamton,NA,NA,72,76
401175898,Palm Beach Atlantic,Florida Atlantic,NA,NA,79,84
401172579,Rockford University,Northern Illinois,NA,NA,48,96
401172740,Eastern Michigan,North Texas,NA,NA,56,51
401171550,Mid-Atlantic Christian University,Winthrop,NA,NA,59,103
401168458,Vermont,St. John's,NA,NA,70,68
401170930,Merrimack,UMass Lowell,NA,NA,60,58
401170950,New Hampshire,Boston University,NA,NA,70,84
401169988,Liberty,East Carolina,NA,NA,77,57
401171801,Delaware,Lafayette,NA,NA,81,73
401171672,Rice,UC Santa Barbara,NA,NA,82,81
401166430,Montana,Arkansas,NA,NA,46,64
401171522,Maryland-Eastern Shore,Morehead State,NA,NA,53,76
401173020,McNeese,New Mexico,NA,NA,80,90
401174713,Montana State,UNC Greensboro,NA,NA,67,66
401171506,Brevard College,UNC Asheville,NA,NA,49,79
401168315,Louisiana Tech,Creighton,NA,NA,72,82
401171775,Drexel,Stephen F. Austin,NA,NA,67,82
401172576,Kent State,Wright State,NA,NA,72,71
401170125,Marist,Fordham,NA,NA,41,58
401168190,Seattle,Syracuse,NA,NA,67,89
401171915,Albany,Manhattan,NA,NA,51,57
401171928,Bucknell,Canisius,NA,NA,81,83
401172214,American,St. Francis (PA),NA,NA,76,79
401170123,UNC Wilmington,Davidson,NA,NA,49,87
401170124,Charleston Southern,Dayton,NA,NA,61,90
401170126,James Madison,George Mason,NA,NA,70,83
401170361,Stetson,Purdue Fort Wayne,NA,NA,55,79
401170008,Jackson State,SMU,NA,NA,63,80
401176397,North Dakota State,Texas A&M-CC,NA,NA,57,45
401170362,Samford,North Alabama,NA,NA,55,61
401170122,St. Bonaventure,Rutgers,NA,NA,80,74
401173490,UIC,Bradley,NA,NA,56,65
401175851,Arkansas-Pine Bluff,Grand Canyon,NA,NA,54,67
401168289,Wofford,Butler,NA,NA,61,80
401166073,Troy,Indiana,NA,NA,62,100
401173632,San Francisco,Southern Illinois,NA,NA,76,60
401175041,Brescia,Murray State,NA,NA,48,114
401172934,Pepperdine,Abilene Christian,NA,NA,73,69
401170579,Oregon State,Wyoming,NA,NA,83,63
401173659,Colorado State,Loyola Marymount,NA,NA,74,64
401170578,Santa Clara,Stanford,NA,NA,64,82
401170889,Maine,Portland,NA,NA,62,71
401170577,USC,Nevada,NA,NA,76,66
401181734,Stanislaus State,CSU Fullerton,NA,NA,62,82
401170970,UT Rio Grande Valley,Stony Brook,NA,NA,58,69
401168194,North Carolina Central,Louisville,NA,4,58,87
401168443,Seton Hall,Saint Louis,12,NA,83,66
401170582,UT Arlington,Oregon,NA,14,47,67
401169447,Florida,UConn,15,NA,59,62
401171562,Cal Poly,Saint Mary's,NA,18,48,79
401170580,New Mexico State,Arizona,NA,19,53,83
401171632,VMI,UC Davis,NA,NA,89,84
401175042,Tennessee Tech,Montana State,NA,NA,39,52
401170131,Jacksonville State,VCU,NA,NA,65,93
401166074,Marquette,Wisconsin,NA,NA,61,77
401170365,Jacksonville,Merrimack,NA,NA,44,54
401170049,UCF,Illinois State,NA,NA,67,65
401170971,Stony Brook,North Dakota State,NA,NA,64,57
401173216,Mobile,SE Louisiana,NA,NA,58,65
401175122,Coppin State,Northern Kentucky,NA,NA,70,82
401172581,Howard,Toledo,NA,NA,68,112
401174714,Idaho,Arkansas State,NA,NA,68,82
401173641,North Dakota,Valparaiso,NA,NA,60,74
401169617,Yale,Oklahoma State,NA,NA,57,64
401169835,New Orleans,Mississippi State,NA,NA,59,82
401172484,Detroit Mercy,Clemson,NA,NA,65,87
401174715,Little Rock,Central Arkansas,NA,NA,76,56
401170931,Dartmouth,UMass Lowell,NA,NA,80,75
401166432,Idaho State,Washington State,NA,NA,61,72
401170130,CSU Northridge,Richmond,NA,NA,62,90
401173514,Simpson College,Drake,NA,NA,53,98
401175583,UT Rio Grande Valley,Texas A&M-CC,NA,NA,55,63
401182453,CSU San Bernardino,Fresno State,NA,NA,47,92
401168193,Wake Forest,Charlotte,NA,NA,65,67
401170581,Rider,Arizona State,NA,NA,55,92
401174435,UC Riverside,Pacific,NA,NA,51,58
401171956,Fairfield,Loyola (MD),NA,NA,75,84
401173660,Simpson University,San José St,NA,NA,60,85
401168385,Georgia State,Georgetown,NA,NA,83,91
401172580,Indiana State,Ball State,NA,NA,55,69
401171733,Charleston Southern,Michigan State,NA,3,46,94
401169836,Utah Valley,Kentucky,NA,9,74,82
401166076,Stetson,Ohio State,NA,10,51,86
401173661,UTSA,Utah State,NA,15,50,82
401169837,Colgate,Auburn,NA,19,62,91
401170584,UC Irvine,Colorado,NA,23,53,69
401172048,Bryant,Niagara,NA,NA,73,62
401172582,South Carolina Upstate,Akron,NA,NA,45,76
401172583,Siena Heights,Central Michigan,NA,NA,58,115
401170009,SMU,Evansville,NA,NA,59,57
401166435,Northern Colorado,West Virginia,NA,NA,61,69
401168195,Presbyterian,Notre Dame,NA,NA,53,63
401169618,William & Mary W&M,Oklahoma,NA,NA,70,75
401174717,Carver College,Troy,NA,NA,57,84
401174718,Appalachian State,UNC Greensboro,NA,NA,41,55
401175709,Long Island University,Delaware State,NA,NA,92,84
401175842,Wilberforce,South Carolina State,NA,NA,79,103
401168196,Monmouth,Pittsburgh,NA,NA,50,63
401170074,Middle Tennessee,Coastal Carolina,NA,NA,72,93
401170366,Trinity Baptist,North Florida,NA,NA,39,115
401170861,Hartford,Oakland,NA,NA,50,60
401172238,Fairleigh Dickinson,Army,NA,NA,65,81
401171468,High Point,Belmont,NA,NA,51,90
401176335,Ecclesia College,Southern,NA,NA,55,121
401173021,Arlington Baptist,McNeese,NA,NA,51,103
401172821,Misericordia,Lehigh,NA,NA,68,87
401171490,Longwood,Northern Illinois,NA,NA,48,65
401166077,Hawai'i,Illinois,NA,NA,53,66
401169838,Wofford,Missouri,NA,NA,56,75
401175553,Bacone,UMKC,NA,NA,38,111
401174937,SIU-Edwardsville,South Dakota,NA,NA,56,71
401174038,IU-Northwest,Eastern Illinois,NA,NA,61,114
401182093,Campbellsville,Western Kentucky,NA,NA,66,109
401174716,Jackson State,Texas State,NA,NA,58,73
401175043,Fisk,Tennessee State,NA,NA,65,99
401166433,Montana Tech,Montana,NA,NA,74,72
401169619,Air Force,TCU,NA,NA,54,65
401170583,Prairie View A&M,California,NA,NA,50,54
401172935,Abilene Christian,UNLV,NA,NA,58,72
401166434,Southern Utah,UCLA,NA,NA,61,76
401169621,East Tennessee State,Kansas,NA,4,63,75
401166079,Fairfield,Maryland,NA,6,55,74
401168197,Vermont,Virginia,NA,7,55,61
401174720,UT Arlington,Gonzaga,NA,8,66,72
401170587,Maine,Washington,NA,25,53,72
401181601,Purdue Northwest,Chicago State,NA,NA,77,89
401175848,Regent University,Morgan State,NA,NA,52,88
401166080,Bucknell,Penn State,NA,NA,70,98
401170132,Nicholls,Rhode Island,NA,NA,65,70
401170133,Nevada,Davidson,NA,NA,71,91
401170135,Loyola (MD),George Mason,NA,NA,61,65
401170368,Navy,Liberty,NA,NA,48,55
401168426,Merrimack,Providence,NA,NA,56,93
401168616,Alcorn State,NC State,NA,NA,64,87
401169840,UMBC,LSU,NA,NA,50,77
401170951,New Hampshire,Central Connecticut,NA,NA,77,63
401171689,Charleston,Marshall,NA,NA,76,66
401171802,Delaware,St. Francis (PA),NA,NA,79,64
401171916,SUNY Potsdam,Albany,NA,NA,52,78
401172260,Brown,Sacred Heart,NA,NA,63,84
401172314,Thmas,Dartmouth,NA,NA,59,108
401172386,NC Wesleyan,UNC Wilmington,NA,NA,53,113
401172459,Florida International,Cleveland State,NA,NA,107,61
401172585,Purdue Fort Wayne,Kent State,NA,NA,68,75
401173491,Norfolk State,Bradley,NA,NA,57,69
401174065,Alice Lloyd College,Eastern Kentucky,NA,NA,63,99
401174719,Mercer,Georgia Southern,NA,NA,88,98
401169839,Boston University,South Carolina,NA,NA,78,70
401170134,Omaha,Dayton,NA,NA,68,93
401175124,North Carolina Central,Youngstown St,NA,NA,60,66
401172329,Pennsylvania,Lafayette,NA,NA,75,86
401172584,Alma,Western Michigan,NA,NA,56,102
401172417,Northeastern,Holy Cross,NA,NA,101,44
401171998,Manhattan,Samford,NA,NA,57,70
401173061,Louisiana College,Northwestern State,NA,NA,60,67
401169841,Seattle,Ole Miss,NA,NA,52,65
401175044,The Citadel,SE Missouri St,NA,NA,74,69
401175859,Mississippi Valley State,Louisiana Tech,NA,NA,43,76
401169842,Furman,Alabama,NA,NA,73,81
401173620,UT Martin,Northern Iowa,NA,NA,67,87
401175123,North Dakota,Milwaukee,NA,NA,70,79
401175804,North Carolina A&T,North Texas,NA,NA,60,80
401166078,Radford,Northwestern,NA,NA,67,56
401174721,Spring Hill,South Alabama,NA,NA,72,98
401174938,Rogers State,Oral Roberts,NA,NA,60,73
401169843,Texas Southern,Arkansas,NA,NA,51,82
401170058,Gardner-Webb,Wichita State,NA,NA,52,74
401169620,Southern Miss,Iowa State,NA,NA,45,73
401169622,Arkansas-Pine Bluff,Kansas State,NA,NA,51,62
401170369,North Alabama,South Dakota State,NA,NA,73,78
401170828,Houston,Rice,NA,NA,97,89
401173633,Southern Illinois,Murray State,NA,NA,66,79
401166436,Montana State,Grand Canyon,NA,NA,56,69
401166437,West Coast Baptist,Weber State,NA,NA,50,130
401173662,New Mexico,UTEP,NA,NA,63,66
401172485,Detroit Mercy,Wyoming,NA,NA,49,76
401170586,Pepperdine,USC,NA,NA,84,91
401175212,Coppin State,Pacific,NA,NA,60,64
401175213,Notre Dame de Namur,Santa Clara,NA,NA,54,101
401175214,CSU Bakersfield,San Francisco,NA,NA,70,100
401170585,Maryland-Eastern Shore,Stanford,NA,NA,55,76
401168200,South Carolina Upstate,Louisville,NA,2,50,76
401168201,Elon,North Carolina,NA,5,61,75
401170003,Little Rock,Memphis,NA,16,58,68
401169845,Alabama State,Tennessee,NA,20,41,76
401172743,Central State (OH),Miami (OH),NA,NA,45,80
401168198,Chattanooga,Florida State,NA,NA,53,89
401171776,Bryant,Drexel,NA,NA,74,86
401172082,Siena,Yale,NA,NA,89,100
401170136,Rider,UMass,NA,NA,72,82
401170370,Binghamton,NJIT,NA,NA,77,75
401166081,Stephen F. Austin,Rutgers,NA,NA,57,69
401166082,Princeton,Indiana,NA,NA,54,79
401166438,Eastern Washington,Boston College,NA,NA,68,72
401168203,Delaware State,Virginia Tech,NA,NA,64,100
401175125,Urbana,Wright State,NA,NA,51,88
401176081,Christendom,VMI,NA,NA,20,96
401168459,Columbia,St. John's,NA,NA,63,82
401172375,James Madison,Old Dominion,NA,NA,80,78
401168199,Georgia Tech,Georgia,NA,NA,78,82
401172089,Wagner,Saint Peter's,NA,NA,81,77
401172587,Northern Kentucky,Ball State,NA,NA,59,57
401176398,Le Tourneau,Sam Houston State,NA,NA,58,88
401168202,Cornell,Syracuse,NA,NA,53,72
401170371,Florida Atlantic,Florida Gulf Coast,NA,NA,70,72
401170372,Belmont,Lipscomb,NA,NA,73,67
401169844,Morehead State,Missouri,NA,NA,52,70
401169846,Troy,Texas A&M,NA,NA,52,56
401169847,Austin Peay,Vanderbilt,NA,NA,72,90
401166439,Benedictine (AZ),Northern Arizona,NA,NA,56,93
401176040,Mt. St. Mary's,UAB,NA,NA,51,58
401173595,IUPUI,Loyola Chicago,NA,NA,62,85
401173621,Cornell College,Northern Iowa,NA,NA,66,88
401170042,SE Louisiana,Tulsa,NA,NA,66,73
401170137,High Point,Saint Louis,NA,NA,55,67
401181602,North Park,Chicago State,NA,NA,66,79
401172586,Northern Illinois,Western Illinois,NA,NA,86,81
401166083,The Citadel,Illinois,NA,NA,57,85
401173666,Arkansas State,Colorado State,NA,NA,80,78
401170588,UC Santa Barbara,Oregon State,NA,NA,67,78
401173664,Texas State,UNLV,NA,NA,64,57
401173665,Grambling,San José St,NA,NA,76,83
401173668,BYU,Boise State,NA,NA,68,72
401166441,Portland,Portland State,NA,NA,82,75
401173663,San Diego State,San Diego,NA,NA,66,49
401173667,Saint Mary's,Fresno State,NA,NA,68,58
401166440,Sacramento State,UC Davis,NA,NA,61,51
401168205,Duke,California,1,NA,87,52
401169626,Tennessee State,Texas Tech,NA,12,57,72
401170589,South Dakota State,Arizona,NA,14,64,71
401169780,Villanova,Middle Tennessee,17,NA,98,69
401169791,Xavier,Towson,18,NA,73,51
401168386,Georgetown,Texas,NA,22,82,66
401169623,Ohio,Baylor,NA,24,53,76
401170862,Emerson College,Hartford,NA,NA,63,78
401168204,Missouri State,Miami,NA,NA,70,74
401172936,Champion Christian College,Abilene Christian,NA,NA,58,90
401169848,Florida,Saint Joseph's,NA,NA,70,62
401169448,Mississippi State,Tulane,NA,NA,80,66
401173669,Loyola Marymount,Air Force,NA,NA,78,64
401172588,Concord College,Kent State,NA,NA,59,89
401171507,St. Andrews,UNC Asheville,NA,NA,69,105
401170138,Duquesne,Indiana State,NA,NA,74,71
401176181,Our Lady of the Lake,Alcorn State,NA,NA,56,92
401176430,Medgar Evers,St. Francis (BKN),NA,NA,58,122
401172589,Youngstown St,Akron,NA,NA,60,82
401172822,SUNY-Cortland,Colgate,NA,NA,50,89
401170373,Western Carolina,Jacksonville,NA,NA,96,94
401171446,Regent University,Hampton,NA,NA,50,93
401166084,North Florida,Iowa,NA,NA,68,83
401170018,Wofford,South Florida,NA,NA,55,69
401170073,Utah,Coastal Carolina,NA,NA,57,79
401168207,Arkansas-Pine Bluff,Pittsburgh,NA,NA,41,66
401173924,Alabama A&M,Clemson,NA,NA,51,87
401175833,Bluefield State,North Carolina Central,NA,NA,44,68
401174436,Redlands,UC Riverside,NA,NA,44,76
401174722,Charlotte,Appalachian State,NA,NA,55,64
401170592,Omaha,Washington State,NA,NA,85,77
401171551,Tennessee Tech,Winthrop,NA,NA,61,58
401174461,Robert Morris,UIC,NA,NA,62,72
401175754,Howard,Marshall,NA,NA,63,91
401169625,Maryland-Eastern Shore,Oklahoma,NA,NA,64,91
401172823,Lehigh,Drake,NA,NA,58,74
401166086,Central Michigan,Minnesota,NA,NA,57,82
401169624,UC Irvine,TCU,NA,NA,58,59
401168206,Toledo,Notre Dame,NA,NA,62,64
401173670,New Mexico,New Mexico State,NA,NA,78,77
401173671,Louisiana,Wyoming,NA,NA,61,69
401166085,Green Bay,Wisconsin,NA,NA,70,88
401169980,Buffalo,UConn,NA,NA,68,79
401172976,Lamar,Utah Valley,NA,NA,74,68
401170590,William & Mary W&M,Stanford,NA,NA,50,81
401170591,Hofstra,UCLA,NA,NA,88,78
401183478,Duke,Georgetown,1,NA,81,73
401166087,George Mason,Maryland,NA,6,63,86
401169850,Mt. St. Mary's,Kentucky,NA,9,62,82
401166091,Purdue Fort Wayne,Ohio State,NA,10,46,85
401169449,Houston,Oregon,NA,11,66,78
401183477,Texas,California,22,NA,62,45
401182610,Baylor,Coastal Carolina,24,NA,77,65
401166443,Montana,Washington,NA,25,56,73
401170078,Liberty,Morgan State,NA,NA,89,48
401173041,Nicholls,North Carolina A&T,NA,NA,54,66
401182608,Middle Tennessee,Tulane,NA,NA,74,86
401175674,Bethune-Cookman,Incarnate Word,NA,NA,83,58
401170081,Valparaiso,Grand Canyon,NA,NA,78,74
401172387,Cleveland State,UNC Wilmington,NA,NA,47,46
401170079,Milwaukee,Rice,NA,NA,69,75
401172590,Eastern Michigan,UMBC,NA,NA,62,45
401182570,Missouri State,Saint Joseph's,NA,NA,71,69
401174039,St. Francis (ILL),Eastern Illinois,NA,NA,47,87
401170082,Fordham,Nevada,NA,NA,60,74
401174066,Florida International,Eastern Kentucky,NA,NA,89,70
401173576,Indiana State,Loyola Marymount,NA,NA,72,60
401170141,Rhode Island,North Texas,NA,NA,60,47
401171523,Sacred Heart,Presbyterian,NA,NA,83,57
401170080,George Washington,UMKC,NA,NA,68,74
401169975,Illinois State,Cincinnati,NA,NA,65,66
401170376,Stetson,Iona,NA,NA,55,60
401170139,Duquesne,Air Force,NA,NA,69,63
401170140,McNeese,Richmond,NA,NA,57,87
401169852,Gardner-Webb,South Carolina,NA,NA,69,74
401171537,Radford,Bradley,NA,NA,61,70
401166090,Houston Baptist,Michigan,NA,NA,68,111
401168290,Morehead State,Butler,NA,NA,50,68
401170377,Lipscomb,Navy,NA,NA,65,61
401176431,Lesley University,Merrimack,NA,NA,16,110
401182571,Towson,Buffalo,NA,NA,73,76
401169627,Boston University,West Virginia,NA,NA,44,69
401175568,Columbia International,Furman,NA,NA,45,90
401172824,Harvard,Holy Cross,NA,NA,82,74
401174723,Georgia State,Prairie View A&M,NA,NA,83,74
401175045,Missouri Science & Technology S&T,SE Missouri St,NA,NA,71,72
401170375,North Alabama,Louisiana Tech,NA,NA,61,82
401168208,Wake Forest,Davidson,NA,NA,82,70
401182611,Ohio,Utah,NA,NA,66,80
401171917,Albany,Quinnipiac,NA,NA,69,86
401185793,Southern-New Orleans,Jackson State,NA,NA,53,72
401166089,Southern,Nebraska,NA,NA,86,93
401176008,Wiley,UTSA,NA,NA,68,90
401169628,Western Michigan,Oklahoma State,NA,NA,63,70
401166088,Norfolk State,Northwestern,NA,NA,59,70
401170083,Bowling Green,Western Kentucky,NA,NA,77,75
401172034,Kennesaw State,Monmouth,NA,NA,40,71
401169851,South Dakota,Arkansas,NA,NA,56,77
401168316,Cal Poly,Creighton,NA,NA,70,86
401169853,South Carolina State,Vanderbilt,NA,NA,60,97
401171611,Fresno Pacific,Long Beach State,NA,NA,62,93
401173672,Long Island University,San Diego State,NA,NA,64,81
401166442,Idaho State,Santa Clara,NA,NA,65,78
401175156,Central Arkansas,California Baptist,NA,NA,98,104
401169450,Temple,USC,NA,NA,70,61
401182569,Miami,Florida,NA,NA,58,78
401182609,Villanova,Mississippi State,17,NA,83,76
401169849,Utah State,LSU,15,NA,80,78
401169989,East Carolina,Evansville,NA,NA,85,68
401185696,Xavier,UConn,18,NA,75,74
401175215,CSU Bakersfield,Gonzaga,NA,8,49,77
401168444,Florida A&M,Seton Hall,NA,13,51,87
401169854,Ole Miss,Memphis,NA,16,86,87
401170144,Florida Gulf Coast,VCU,NA,21,48,78
401176399,St. Francis (ILL),Incarnate Word,NA,NA,44,68
401185759,Milwaukee,Morgan State,NA,NA,62,57
401166446,Southern Utah,Charleston Southern,NA,NA,80,45
401168209,DePaul,Boston College,NA,NA,72,67
401168211,Bucknell,Syracuse,NA,NA,46,97
401172388,UNC Wilmington,Florida International,NA,NA,66,63
401174040,Bethune-Cookman,Eastern Illinois,NA,NA,66,63
401168617,Little Rock,NC State,NA,NA,58,74
401173844,Youngstown St,South Carolina Upstate,NA,NA,66,61
401166444,Eastern Washington,High Point,NA,NA,90,74
401168210,St. Francis (PA),Florida State,NA,NA,65,80
401175475,Delaware State,East Tennessee State,NA,NA,66,98
401172591,Trinity (IL),Central Michigan,NA,NA,60,106
401172593,Northwestern Ohio,Toledo,NA,NA,41,100
401170952,New Hampshire,James Madison,NA,NA,71,78
401170050,Charleston,UCF,NA,NA,71,72
401168406,Robert Morris,Marquette,NA,NA,62,66
401168460,Arizona State,St. John's,NA,NA,80,67
401170142,St. Bonaventure,Canisius,NA,NA,57,61
401170593,Grambling,Oregon State,NA,NA,58,80
401170059,Oral Roberts,Wichita State,NA,NA,59,68
401170972,Stony Brook,Wagner,NA,NA,87,84
401172592,Northern Illinois,SIU-Edwardsville,NA,NA,68,64
401174724,Troy,Samford,NA,NA,60,72
401185763,Grand Canyon,Fordham,NA,NA,58,70
401172460,Eastern Kentucky,Cleveland State,NA,NA,51,65
401172594,Howard,Ball State,NA,NA,69,100
401171633,UC Davis,Portland,NA,NA,62,72
401171673,Menlo,UC Santa Barbara,NA,NA,69,88
401171830,Manhattan,Elon,NA,NA,69,64
401171918,Sacred Heart,Albany,NA,NA,65,72
401170836,Army,Binghamton,NA,NA,73,88
401166093,Yale,Penn State,NA,NA,56,58
401168427,Pennsylvania,Providence,NA,NA,81,75
401170379,NJIT,Brown,NA,NA,63,79
401176400,St. Thomas (TX),Texas A&M-CC,NA,NA,59,69
401174462,Mercer,UIC,NA,NA,72,68
401185836,Illinois State,Western Kentucky,NA,NA,69,83
401172073,Rider,Columbia,NA,NA,87,63
401170143,Belmont,Saint Louis,NA,NA,55,60
401171979,Iona,Kennesaw State,NA,NA,75,52
401174939,Utah Valley,North Dakota State,NA,NA,68,62
401174437,Denver,UC Riverside,NA,NA,49,73
401171524,Presbyterian,Quinnipiac,NA,NA,64,73
401172296,Cornell,Coppin State,NA,NA,66,68
401172016,The Citadel,Marist,NA,NA,79,75
401173673,Boise State,Pacific,NA,NA,82,76
401175126,Texas Southern,Northern Kentucky,NA,NA,98,96
401170987,Vermont,Central Connecticut,NA,NA,81,49
