date,game_id,home,away
2013-11-08,400496834,Maryland,UConn
2013-11-08,400496836,Rutgers,Florida A&M
2013-11-08,400498014,Southern Utah,Arizona Christian
2013-11-08,400498234,Kansas,UL Monroe
2013-11-08,400498235,Oklahoma State,Mississippi Valley State
2013-11-08,400498240,West Virginia,Mt. St. Mary's
2013-11-08,400498434,VMI,The Citadel
2013-11-08,400498435,Campbell,Shenandoah
2013-11-08,400498694,Fairleigh Dickinson,Caldwell College
2013-11-08,400499014,Nebraska,Florida Gulf Coast
2013-11-08,400499015,Charlotte,East Tennessee State
2013-11-08,400499017,Kennesaw State,Youngstown St
2013-11-08,400499019,Florida,North Florida
2013-11-08,400499020,Purdue,Northern Kentucky
2013-11-08,400499021,Clemson,Stetson
2013-11-08,400499215,Florida International,Eastern Kentucky
2013-11-08,400499216,Florida Atlantic,Ave Maria
2013-11-08,400499217,Saint Mary's,Louisiana Tech
2013-11-08,400499218,Marshall,South Carolina State
2013-11-08,400499219,North Texas,Northwood University
2013-11-08,400499222,Tulane,NJIT
2013-11-08,400499519,Towson,Navy
2013-11-08,400499522,George Mason,American
2013-11-08,400499751,Washington State,CSU Bakersfield
2013-11-08,400499754,UMKC,Emporia State
2013-11-08,400502658,Providence,Boston College
2013-11-08,400502660,Syracuse,Cornell
2013-11-08,400502661,Duke,Davidson
2013-11-08,400502663,Notre Dame,Miami (OH)
2013-11-08,400502665,North Carolina,Oakland
2013-11-08,400502903,UC Irvine,Fresno State
2013-11-08,400502904,UC Santa Barbara,Hawaii Pacific
2013-11-08,400502905,CSU Northridge,Hope International
2013-11-08,400502907,Hawai'i,Tennessee State
2013-11-08,400503056,Austin Peay,Oakland City
2013-11-08,400503058,Arkansas,SIU-Edwardsville
2013-11-08,400503857,Missouri,SE Louisiana
2013-11-08,400504208,Richmond,Delaware
2013-11-08,400504210,Iowa,UNC Wilmington
2013-11-08,400504455,Creighton,Alcorn State
2013-11-08,400504456,Marquette,Southern
2013-11-08,400505484,Utah State,USC
2013-11-08,400505485,Nevada,Pacific
2013-11-08,400506307,Georgia,Wofford
2013-11-08,400506309,Texas A&M,Buffalo
2013-11-08,400507033,Oregon,Georgetown
2013-11-08,400507707,Central Michigan,Manchester
2013-11-08,400507725,Eastern Michigan,Albion
2013-11-08,400507740,Kent State,Ohio Northern
2013-11-08,400508054,Chattanooga,Covenant
2013-11-09,400496841,Pennsylvania,Temple
2013-11-09,400496842,South Florida,Tennessee Tech
2013-11-09,400498019,Idaho State,Evergreen State
2013-11-09,400498020,UTSA,Northern Arizona
2013-11-09,400498021,Montana State,CSU Fullerton
2013-11-09,400498445,South Carolina,Longwood
2013-11-09,400498697,Gonzaga,Bryant
2013-11-09,400498698,Central Connecticut,Yale
2013-11-09,400498700,LIU Brooklyn,Saint Peter's
2013-11-09,400498701,Robert Morris,Savannah St
2013-11-09,400498702,Penn State,Wagner
2013-11-09,400499022,Kennesaw State,Eastern Kentucky
2013-11-09,400499023,Virginia Tech,South Carolina Upstate
2013-11-09,400499224,Youngstown St,Florida International
2013-11-09,400499225,Rice,St. Thomas (TX)
2013-11-09,400499755,Western Michigan,New Mexico State
2013-11-09,400499758,Chicago State,Urbana
2013-11-09,400499760,New Mexico State,Tennessee State
2013-11-09,400499957,Indiana State,Ball State
2013-11-09,400499958,Wichita State,Emporia State
2013-11-09,400501549,Dayton,Purdue Fort Wayne
2013-11-09,400502323,Georgia State,Southern Polytechnic
2013-11-09,400502324,Louisiana,Louisiana College
2013-11-09,400502489,La Salle,Manhattan
2013-11-09,400502490,Cleveland State,Iona
2013-11-09,400502491,Quinnipiac,Hartford
2013-11-09,400503062,Northwestern,Eastern Illinois
2013-11-09,400503862,Butler,Lamar
2013-11-09,400504458,DePaul,Grambling
2013-11-09,400505730,Columbia,Maryland-Eastern Shore
2013-11-09,400506132,California,Coppin State
2013-11-09,400506208,Vermont,Saint Joseph's
2013-11-09,400506507,New Hampshire,Suffolk University
2013-11-09,400506587,UCLA,Drexel
2013-11-09,400506970,Bethune-Cookman,Trinity Baptist
2013-11-09,400507013,Delaware State,Cairn University
2013-11-09,400507288,Ohio State,Morgan State
2013-11-09,400507656,Bowling Green,Earlham
2013-11-09,400508608,Toledo,Northwestern Ohio
2013-11-09,400508977,Pepperdine,San Diego Christian
2013-11-09,400513797,Idaho,Western Illinois
2013-11-09,400516324,Green Bay,Northern Michigan
2013-11-10,400498241,Iowa State,UNC Wilmington
2013-11-10,400498446,Delaware,Charleston Southern
2013-11-10,400498703,Hofstra,Fairleigh Dickinson
2013-11-10,400499024,Kennesaw State,Florida International
2013-11-10,400499025,Kentucky,Northern Kentucky
2013-11-10,400499026,Notre Dame,Stetson
2013-11-10,400499227,Middle Tennessee,Southern
2013-11-10,400499228,Tulsa,Oral Roberts
2013-11-10,400499525,Boston University,Northeastern
2013-11-10,400499527,Cornell,Loyola (MD)
2013-11-10,400499761,Washington,Seattle
2013-11-10,400501552,Iowa,Omaha
2013-11-10,400502910,Hawai'i,Western Michigan
2013-11-10,400503063,Eastern Kentucky,Youngstown St
2013-11-10,400503064,Illinois,Jacksonville State
2013-11-10,400503065,Colorado,UT Martin
2013-11-10,400505970,Princeton,Florida A&M
2013-11-10,400506516,Stony Brook,Haverford
2013-11-10,400506551,Oregon State,Coppin State
2013-11-10,400507063,Valparaiso,North Park
2013-11-10,400507064,Wright State,Mt St Joseph
2013-11-10,400508060,Marist,Elon
2013-11-10,400516934,Eastern Washington,Pacific Oregon
2013-11-11,400496843,UConn,Yale
2013-11-11,400496844,Temple,Kent State
2013-11-11,400496845,UT Rio Grande Valley,Houston
2013-11-11,400496846,SMU,Rhode Island
2013-11-11,400496847,UAB,Rutgers
2013-11-11,400498023,Texas Tech,Northern Arizona
2013-11-11,400498242,Oklahoma,North Texas
2013-11-11,400498448,Radford,Chattanooga
2013-11-11,400498704,Florida Atlantic,St. Francis (BKN)
2013-11-11,400498705,St. Francis (PA),Navy
2013-11-11,400499029,Little Rock,North Florida
2013-11-11,400499762,CSU Bakersfield,California Merced
2013-11-11,400499763,Creighton,UMKC
2013-11-11,400499964,Northern Iowa,Coe
2013-11-11,400501553,Purdue Fort Wayne,IU-Kokomo
2013-11-11,400501554,Canisius,South Dakota
2013-11-11,400502326,Troy,LaGrange College
2013-11-11,400502667,Georgia Tech,Delaware State
2013-11-11,400502668,Miami,Georgia Southern
2013-11-11,400502911,UC Davis,Holy Names
2013-11-11,400503067,Richmond,Belmont
2013-11-11,400503068,Tennessee State,Western Michigan
2013-11-11,400503863,St. Bonaventure,Abilene Christian
2013-11-11,400503865,Sam Houston State,Randall University
2013-11-11,400503866,Houston Baptist,Crowley's Ridge College
2013-11-11,400505486,Gonzaga,Colorado State
2013-11-11,400506310,Texas A&M,Mississippi Valley State
2013-11-11,400506575,Stanford,BYU
2013-11-11,400506645,Detroit Mercy,Michigan Dearborn
2013-11-11,400507065,Davidson,Milwaukee
2013-11-11,400508061,Wofford,Emory & Henry
2013-11-12,400496848,Cincinnati,NC State
2013-11-12,400496849,Louisville,Hofstra
2013-11-12,400496850,South Florida,Bethune-Cookman
2013-11-12,400498024,Utah State,Southern Utah
2013-11-12,400498025,Northern Colorado,Colorado Christian
2013-11-12,400498026,Minnesota,Montana
2013-11-12,400498243,Virginia Tech,West Virginia
2013-11-12,400498245,Oklahoma State,Utah Valley
2013-11-12,400498247,TCU,Longwood
2013-11-12,400498248,Iowa State,Texas A&M-CC
2013-11-12,400498450,Furman,Gardner-Webb
2013-11-12,400498452,William & Mary,Liberty
2013-11-12,400498453,Appalachian State,Campbell
2013-11-12,400498454,The Citadel,Presbyterian
2013-11-12,400498706,Indiana,LIU Brooklyn
2013-11-12,400498707,Lafayette,Robert Morris
2013-11-12,400499030,Florida Gulf Coast,Hartford
2013-11-12,400499229,Charleston,Charlotte
