player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
S. Billings,F,25,1,4,0,2,2,2,0,2,2,3,1,0,0,1,4,TRUE,2017-02-25,Georgia State,H
M. Hill,F,33,2,7,0,2,1,2,1,4,5,1,1,1,2,2,5,TRUE,2017-02-25,Georgia State,H
L. Shoshi,F,18,5,9,0,1,2,6,0,2,2,0,0,1,1,4,12,TRUE,2017-02-25,Georgia State,H
K. Osse,G,29,4,11,3,7,0,0,1,3,4,1,0,0,0,2,11,TRUE,2017-02-25,Georgia State,H
M. Johnson Jr.,G,40,2,7,2,6,0,0,0,4,4,4,0,0,2,1,6,TRUE,2017-02-25,Georgia State,H
O. Black,F,13,2,2,0,0,0,2,0,0,0,1,0,0,2,1,4,FALSE,2017-02-25,Georgia State,H
J. Jackson,F,19,3,7,2,3,1,1,1,3,4,2,0,0,0,3,9,FALSE,2017-02-25,Georgia State,H
B. Marcus,G,4,0,0,0,0,0,1,0,2,2,0,0,0,0,1,0,FALSE,2017-02-25,Georgia State,H
D. Burns,G,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,FALSE,2017-02-25,Georgia State,H
A. Jones,G,16,0,3,0,1,3,4,2,2,4,1,1,0,0,0,3,FALSE,2017-02-25,Georgia State,H
TEAM,NA,NA,19,50,7,22,9,18,6,23,29,13,3,2,8,17,54,FALSE,2017-02-25,Georgia State,H
