player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
A.J. Davis,F,34,6,11,0,2,5,8,3,7,10,3,1,0,3,1,17,TRUE,2017-12-31,East Carolina,A
T. Fall,C,18,3,4,0,0,0,3,1,4,5,1,1,3,1,2,6,TRUE,2017-12-31,East Carolina,A
D. Mumin,G,16,2,3,2,3,0,0,0,0,0,0,0,0,1,1,6,TRUE,2017-12-31,East Carolina,A
T. Allen,G,37,3,7,1,2,2,4,1,5,6,5,3,0,5,3,9,TRUE,2017-12-31,East Carolina,A
C. DeJesus,G,30,5,13,3,5,2,2,0,3,3,2,2,0,1,1,15,TRUE,2017-12-31,East Carolina,A
M. Douglas,F,9,0,3,0,1,0,0,0,1,1,1,0,0,0,1,0,FALSE,2017-12-31,East Carolina,A
R. Ulvydas,F,11,1,3,0,0,0,0,2,1,3,0,0,0,0,1,2,FALSE,2017-12-31,East Carolina,A
C. Brown,F,8,0,1,0,0,1,2,1,0,1,0,0,0,0,2,1,FALSE,2017-12-31,East Carolina,A
C. McSpadden,G,4,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,2017-12-31,East Carolina,A
D. Griffin,G,30,1,6,1,5,0,0,0,3,3,1,1,1,3,3,3,FALSE,2017-12-31,East Carolina,A
N. Laing,G,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,2017-12-31,East Carolina,A
TEAM,NA,NA,21,53,7,18,10,19,9,27,36,13,9,4,14,15,59,FALSE,2017-12-31,East Carolina,A
