player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
D. Kramer,F,22,1,3,0,0,2,2,1,4,5,0,0,1,1,1,4,TRUE,2013-11-27,Southern Illinois,N
J. Kok,C,24,1,4,0,0,1,4,0,1,1,0,0,2,1,2,3,TRUE,2013-11-27,Southern Illinois,N
D. Sanadze,G,33,2,10,1,6,2,2,2,4,6,2,0,0,1,2,7,TRUE,2013-11-27,Southern Illinois,N
C. Anderson,G,30,3,6,1,2,9,10,2,3,5,4,2,0,3,2,16,TRUE,2013-11-27,Southern Illinois,N
J. Dee,G,37,2,13,2,11,11,12,0,2,2,0,1,0,0,1,17,TRUE,2013-11-27,Southern Illinois,N
T. Jacobs,F,15,2,4,0,0,0,0,1,5,6,1,0,0,1,2,4,FALSE,2013-11-27,Southern Illinois,N
S. Fajemisin,F,9,1,3,0,0,1,2,3,0,3,0,0,0,0,2,3,FALSE,2013-11-27,Southern Illinois,N
B. Bailey,F,12,2,4,1,1,0,0,1,2,3,0,0,0,0,3,5,FALSE,2013-11-27,Southern Illinois,N
N. Kerr,G,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2013-11-27,Southern Illinois,N
C. Sarbaugh,G,15,0,1,0,0,0,0,1,2,3,2,0,0,2,1,0,FALSE,2013-11-27,Southern Illinois,N
TEAM,NA,NA,14,48,5,20,26,32,13,27,40,9,3,3,9,16,59,FALSE,2013-11-27,Southern Illinois,N
