player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
F. Poser,F,22,4,6,0,0,1,1,0,1,1,2,2,0,3,1,9,TRUE,2021-01-30,Delaware,A
S. Wright,F,23,1,3,0,2,0,0,0,1,1,0,0,0,0,2,2,TRUE,2021-01-30,Delaware,A
H. Woods,G,32,2,7,1,3,1,1,1,5,6,1,2,0,2,2,6,TRUE,2021-01-30,Delaware,A
H. McIntosh,G,30,4,14,0,5,2,4,1,0,1,2,3,0,1,0,10,TRUE,2021-01-30,Delaware,A
I. Ndugba,G,28,2,8,1,3,0,0,0,4,4,2,0,0,3,2,5,TRUE,2021-01-30,Delaware,A
M. Graham,F,11,3,5,0,0,0,1,2,3,5,0,1,0,1,1,6,FALSE,2021-01-30,Delaware,A
C. Hannah,F,9,0,1,0,0,0,0,0,2,2,0,0,0,0,2,0,FALSE,2021-01-30,Delaware,A
L. Nilsen,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2021-01-30,Delaware,A
D. Burford,G,18,1,8,0,2,0,0,0,1,1,0,2,0,0,1,2,FALSE,2021-01-30,Delaware,A
B. Harris,G,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,2021-01-30,Delaware,A
J. Michael,G,16,1,3,1,2,0,0,1,0,1,0,0,0,1,2,3,FALSE,2021-01-30,Delaware,A
B. Daugherty,G,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,2021-01-30,Delaware,A
TEAM,NA,NA,18,59,3,18,4,7,7,19,26,7,10,0,12,14,43,FALSE,2021-01-30,Delaware,A
